COMPANYID,CASENO,PROJECTNO,ACTIVITYCODE,LOCATIONCODE,LOCATIONTYPE,STAGECODE,FLAGCODE,PROCESSCODE,PROCESSSERNO,SHOPCODE,WORKCODE,SECTCODE,PLANSTARTDATE,PLANFINISHDATE,PLANDURATION,ACTUALSTARTDATE,ACTUALFINISHDATE,ACTUALDURATION,VOL1,MH1,VOL2,MH2,VOL3,MH3,KLOFFSET,DESCUPDOWN,LINEPOSITION,NETWORKID,ACTIVITYDESC,RESOURCEFLAG,DISTRIBCODE,PROCESSRATIO,ACTUALIFDATE,OPERATIONSTARTDATE,OPERATIONFINISHDATE,OPERATIONIFDATE,CALENDAR_CASENO,CGCODE,CCCODE,CREATEDATE,CREATEUSER,UPDATEDATE,UPDATEUSER,PLANVOLMH,ACTUALVOLMH,MH4,ACTUALIFINDC
D,2020-36-04,5466,WD40ED20,D40,Z,D,W,E,D20,NO1,WE00,2702,2020-02-17,2020-03-06,15,2020-03-11,2020-03-11,,0,1,0,0,0,0,27,U,4,0,D40 MAIN DK ELEC. HOT WORK,,,100,,,,,,WE101,2700,2020-04-21,1009720,2020-05-11,1009720,,,1,Y
D,2020-36-04,5466,WD20MD02,D20,Z,D,W,M,D02,NO1,WN00,3704,2020-03-03,2020-03-20,14,2020-03-12,2020-03-21,,0,17.1,0,0,0,0,38,U,2,0,D20 MID WINCH INST.(DOCK),,,100,,,,,,WM201,3700,2020-04-21,1009720,2020-05-11,1009720,,,16.9,Y
D,2020-36-04,5466,WE50ED03,E50,Z,D,W,E,D03,NO1,WE00,2702,2020-01-31,2020-03-12,30,2020-01-31,2020-02-21,,0,366.1,0,0,0,0,16,U,4,0,E50 EQUIP EQUIP. INST/CONN,,,100,,,,,,WE101,2700,2020-04-21,1009720,2020-05-11,1009720,,,365.9,Y
D,2020-36-04,5466,WE50MD16,E50,Z,D,W,M,D16,NO1,WN00,3704,2020-03-27,2020-04-03,6,2020-04-04,2020-04-07,,0,23.7,0,0,0,0,56,U,5,0,E/R CRANE INST(DOCK),,,100,,,,,,WM201,3700,2020-04-21,1009720,2020-05-11,1009720,,,23.4,Y
D,2020-36-04,5466,WE50MD26,E50,Z,D,W,M,D26,NO1,WN00,3704,2020-04-24,2020-05-04,5,2020-05-02,2020-05-02,,0,23.7,0,0,0,0,75,U,6,0,E/RM CRANE LOAD TEST INSP,,,100,,,,,,WM201,3700,2020-04-21,1009720,2020-05-07,1005840,,,23.4,Y
D,2020-36-04,5466,WE5PGD04,E5P,Z,D,W,G,D03,NO1,WG00,2704,2020-01-30,2020-03-06,27,2020-01-30,2020-03-07,,0,1313.7,0,0,0,0,15,U,3,0,E50 GENERAL OUTFITTING(P),,,100,,,,,,WG501,2700,2020-04-21,1009720,2020-05-11,1009720,,,1313.7,Y
D,2020-36-04,5466,WE5SGD04,E5S,Z,D,W,G,D03,NO1,WG00,2704,2020-01-30,2020-03-06,27,2020-01-30,2020-03-12,,0,1003.4,0,0,0,0,15,U,3,0,E50 GENERAL OUTFITTING(S),,,100,,,,,,WG501,2700,2020-04-21,1009720,2020-05-11,1009720,,,1003.4,Y
D,2020-36-04,5466,WE2MMD08,E2M,Z,D,W,M,D08,NO1,WM00,3702,2020-01-31,2020-02-20,15,2020-01-21,2020-02-19,,0,105.3,0,0,0,0,16,U,2,0,M/E SPARE & TOOL INST.,,,100,,,,,,WM101,3700,2020-04-21,1009720,2020-05-11,1009720,,,105.3,Y
D,2020-36-04,5466,WL00GQ42,L00,Z,Q,W,G,Q42,NO1,WL00,2709,2020-05-13,2020-05-15,3,2020-05-06,,,0,0.1,0,0,0,0,85,U,3,0,PRE-SAFETY INSP.,,,,,,,,,WG801,2700,2020-04-21,1009720,2020-05-07,1005840,,,0.1,Y
D,2020-36-04,5466,WL00WQ42,L00,Z,Q,W,W,Q42,NO1,WW00,2709,2020-05-13,2020-05-15,3,,,,0,0.1,0,0,0,0,85,U,4,0,PRE-ROOM SURVEY,,,,,,,,,WW101,2700,2020-04-21,1009720,2020-05-07,1005840,,,0.1,Y
D,2020-36-04,5466,TD00TDRC,D00,Z,Q,T,T,DRC,NO1,TT00,3503,2020-05-12,2020-05-18,5,,,,0,32.7,0,0,0,0,84,U,41,0,P/P RM BILGE SYS COMM'G & TEST,,,,,,,,,TT101,3500,2020-04-21,1009720,2020-05-07,1005840,,,32.7,Y
D,2020-36-04,5466,ZD20ZDR0,D20,Z,D,Z,Z,DR0,NO1,ZZ00,134S,2020-04-06,2020-04-07,2,2020-03-25,2020-03-25,,64,3,0,0,0,0,62,U,1,0,NO.2 UPPER DECK ZONE SCAFFOLDING REMOVAL,,,100,,,,,,ZZ201,4370,2020-04-21,1009720,2020-05-11,1009720,,,14,Y
D,2020-36-04,5466,TD00TDRM,D00,Z,Q,T,T,DRM,NO1,TT00,3503,2020-05-07,2020-05-12,4,2020-04-29,,,0,45.8,0,0,0,0,81,U,19,0,WINCH BRAKE TEST,,,85,,,,,,TT101,3500,2020-04-21,1009720,2020-05-07,1005840,,,45.8,Y
D,2020-36-04,5466,PKL0HDW0,KL0,Z,D,P,H,DW0,NO1,PH00,6302,2020-05-20,2020-06-08,14,2020-03-11,,,0,621.3,0,0,0,0,90,U,1,0,D/H S/SHELL PAINT'G,,,82.4,,,,,,PH102,6300,2020-04-21,1009720,2020-05-07,1005840,,,621.3,Y
D,2020-36-04,5466,PHS3HDW0,HS3,Z,D,P,H,DW0,NO1,PH00,6302,2020-03-23,2020-04-03,10,2020-03-19,2020-04-03,,0,328.4,0,0,0,0,52,U,1,0,SLOP TK(S) PAINT'G(W&OH),,,100,,,,,,PH102,6300,2020-04-21,1009720,2020-05-11,1009720,,,328.4,Y
D,2020-36-04,5466,EHS3TDA0,HS3,Z,D,E,T,DA0,NO1,ET00,4102,2020-03-18,2020-03-18,1,2020-03-16,2020-03-16,,0,14,,0,0,0,49,U,1,0,SLOP TK (S) AIR TEST,,,100,,,,,,SE401,4100,2020-04-21,1009720,2020-05-11,1009720,,,13.8,Y
D,2020-36-04,5466,WL00IQ64,L00,Z,Q,W,I,Q64,NO1,WB00,2710,2020-04-13,2020-05-15,21,,,,0,145.6,0,0,0,0,67,U,5,0,QUAY INSUL & GALV INST(ACC.),,,,,,,,,WI201,2700,2020-04-21,1009720,2020-05-07,1005840,,,0.1,Y
D,2020-36-04,5466,WL10GD24,L10,Z,D,W,G,D24,NO1,WL00,2709,2020-03-30,2020-04-03,5,2020-02-28,2020-03-24,,,66,,,,,57,U,3,,L10 GALLEY & SANITARY PIPE INST.,,,100,,,,,,WG801,2700,2020-04-21,1009720,2020-05-11,1009720,,,66,Y
D,2020-36-04,5466,WH30AD01,H30,Z,D,W,A,D01,NO1,WA00,3704,2020-02-18,2020-03-03,11,2020-02-14,2020-03-04,,0,74.9,0,0,0,0,28,U,4,0,NO3 C.O TANK HOT & TUBING,,,100,,,,,,WA101,3700,2020-04-21,1009720,2020-05-11,1009720,,,74.9,Y
D,2020-36-04,5466,EH13TDA0,H13,Z,D,E,T,DA0,NO1,ET00,4102,2020-03-25,2020-03-25,1,2020-03-24,2020-03-24,,0,16.1,,0,0,0,54,U,2,0,NO.1 C.O TANK (S) AIR TEST,,,100,,,,,,SE401,4100,2020-04-21,1009720,2020-05-11,1009720,,,15.9,Y
D,2020-36-04,5466,PH13HDF0,H13,Z,D,P,H,DF0,NO1,PH00,6302,2020-04-24,2020-05-06,6,2020-04-25,2020-05-09,,0,192.7,0,0,0,0,75,U,2,0,NO.1 C.O TK(S) PAINT'G(F),,,100,,,,,,PH102,6300,2020-04-21,1009720,2020-05-07,1005840,,,192.7,Y
D,2020-36-04,5466,WA11GD03,A11,Z,D,W,G,D03,NO1,WG00,2704,2020-02-07,2020-02-27,15,2020-01-31,2020-03-02,,0,23.4,0,0,0,0,21,U,2,0,A.P TK OUTFITT'G & INSP.,,,100,,,,,,WG501,2700,2020-04-21,1009720,2020-05-11,1009720,,,23.4,Y
D,2020-36-04,5466,WP00ED01,P00,Z,D,W,E,D01,NO1,WE00,2702,2020-01-23,2020-03-24,41,2020-02-27,,,0,203.2,0,0,0,0,13,U,4,0,P/P RM ELEC. HOT WORK,,,65,,,,,,WE101,2700,2020-04-21,1009720,2020-05-07,1005840,,,203.1,Y
D,2020-36-04,5466,WE23MD01,E23,Z,D,W,M,D01,NO1,WN00,3704,2020-02-18,2020-02-28,9,2020-02-21,2020-03-06,,0,57.5,0,0,0,0,28,U,1,0,COPT & WBPT INST(DOCK),,,100,,,,,,WM201,3700,2020-04-21,1009720,2020-05-11,1009720,,,56.8,Y
D,2020-36-04,5466,WD00GD10,D00,Z,D,W,G,D10,NO1,WD00,2706,2020-03-24,2020-04-10,14,2020-03-11,2020-03-28,,0,528.8,0,0,0,0,53,U,2,0,TANK_PIPE SYS. INST & INSP BEFORE L/C,,,100,,,,,,WG601,2700,2020-04-21,1009720,2020-05-11,1009720,,,528.8,Y
D,2020-36-04,5466,WE90AD14,E90,Z,D,W,A,D14,NO1,WA00,3704,2020-02-24,2020-03-19,19,2020-02-28,2020-03-19,,0,183.8,0,0,0,0,32,U,7,0,E90 ZONE HOT & TUBING,,,100,,,,,,WA101,3700,2020-04-21,1009720,2020-05-11,1009720,,,183.8,Y
D,2020-36-04,5466,WE00ED16,E00,Z,D,W,E,D16,NO1,WE00,2702,2020-04-03,2020-04-07,3,2020-03-27,2020-04-07,,0,34.5,0,0,0,0,61,D,15,0,LARGE EQUIP.CLEAN'G INSP.PRE.&INSP.,,,100,,,,,,WE101,2700,2020-04-21,1009720,2020-05-11,1009720,,,34.5,Y
D,2020-36-04,5466,WE00GD05,E00,Z,D,W,G,D05,NO1,WG00,2704,2020-03-20,2020-04-03,11,2020-01-31,2020-04-06,,0,162.1,0,0,0,0,51,U,1,0,F.O SYSTEM  INST. INSP.,,,100,,,,,,WG501,2700,2020-04-21,1009720,2020-05-11,1009720,,,162.1,Y
D,2020-36-04,5466,PH53HDW0,H53,Z,D,P,H,DW0,NO1,PH00,6302,2020-03-19,2020-04-01,10,2020-03-13,2020-03-22,,0,127,0,0,0,0,50,U,1,0,NO.5 C.O TK(S) PAINT'G(W&OH),,,100,,,,,,PH102,6300,2020-04-21,1009720,2020-05-11,1009720,,,127,Y
D,2020-36-04,5466,EE74TDA0,E74,Z,D,E,T,DA0,NO1,ET00,4102,2020-02-28,2020-02-28,1,,,,0,12.3,,0,0,0,36,U,3,0,NO.1 H.F.O TK(S) AIR TEST,,,,,,,,,SE401,4100,2020-04-21,1009720,2020-05-07,1005840,,,0,Y
D,2020-36-04,5466,WH31GD03,H31,Z,D,W,G,D03,NO1,WD00,2706,2020-02-24,2020-03-11,13,2020-02-18,2020-03-23,,0,297.8,0,0,0,0,32,U,1,0,NO.3 C.O TK(C) OUTFITT'G,,,100,,,,,,WG601,2700,2020-04-21,1009720,2020-05-11,1009720,,,297.8,Y
D,2020-36-04,5466,PH51HDF0,H51,Z,D,P,H,DF0,NO1,PH00,6302,2020-04-14,2020-04-24,8,2020-04-15,2020-05-06,,0,523.3,0,0,0,0,68,U,2,0,NO.5 C.O TK(C) PAINT'G(F),,,100,,,,,,PH102,6300,2020-04-21,1009720,2020-05-07,1005840,,,523.3,Y
D,2020-36-04,5466,EH31TDA0,H31,Z,D,E,T,DA0,NO1,ET00,4102,2020-03-13,2020-03-13,1,2020-03-13,2020-03-13,,0,17.6,,0,0,0,46,U,2,0,NO.3 C.O TANK(C) AIR TEST,,,100,,,,,,SE401,4100,2020-04-21,1009720,2020-05-11,1009720,,,17.4,Y
D,2020-36-04,5466,PH43HDF0,H43,Z,D,P,H,DF0,NO1,PH00,6302,2020-04-16,2020-04-27,8,2020-04-03,2020-04-19,,0,205.8,0,0,0,0,69,U,2,0,NO.4 C.O TK(S) PAINT'G(F),,,100,,,,,,PH102,6300,2020-04-21,1009720,2020-05-07,1005840,,,205.8,Y
D,2020-36-04,5466,WH50AD01,H50,Z,D,W,A,D01,NO1,WA00,3704,2020-02-03,2020-02-14,10,2020-02-12,2020-02-14,,0,91.4,0,0,0,0,17,U,4,0,NO5 C.O TANK HOT & TUBING,,,100,,,,,,WA101,3700,2020-04-21,1009720,2020-05-11,1009720,,,91.4,Y
D,2020-36-04,5466,WH20AD01,H20,Z,D,W,A,D01,NO1,WA00,3704,2020-03-05,2020-03-18,10,2020-03-05,2020-03-17,,0,67.4,0,0,0,0,40,U,3,0,NO2 C.O TANK HOT & TUBING,,,100,,,,,,WA101,3700,2020-04-21,1009720,2020-05-11,1009720,,,67.4,Y
D,2020-36-04,5466,PH21HDW0,H21,Z,D,P,H,DW0,NO1,PH00,6302,2020-03-27,2020-04-09,10,2020-04-01,2020-04-13,,0,147.8,0,0,0,0,56,U,1,0,NO.2 C.O TK(C) PAINT'G(W&OH),,,100,,,,,,PH102,6300,2020-04-21,1009720,2020-05-07,1005840,,,147.8,Y
D,2020-36-04,5466,WD00EQ17,D00,Z,Q,W,E,Q17,NO1,WE00,2702,2020-05-11,2020-05-12,2,2020-04-29,,,0,32.2,0,0,0,0,83,U,7,0,SYSTEM FUNTION TEST & INSP,,,7.1,,,,,,WE101,2700,2020-04-21,1009720,2020-05-07,1005840,,,32.2,Y
D,2020-36-04,5466,WE41MD11,E41,Z,D,W,M,D11,NO1,WN00,3704,2020-03-05,2020-03-18,10,2020-02-19,2020-03-19,,0,8.6,0,0,0,0,40,U,9,0,D/G HOT DEFL. INSP,,,100,,,,,,WM201,3700,2020-04-21,1009720,2020-05-11,1009720,,,8.5,Y
D,2020-36-04,5466,EE70TDA0,E70,Z,D,E,T,DA0,NO1,ET00,4102,2020-03-11,2020-03-11,1,2020-02-20,2020-03-11,,0,173.8,,0,0,0,44,U,5,0,E/R HULL TK AIR_TEST,,,100,,,,,,SE401,4100,2020-04-21,1009720,2020-05-11,1009720,,,182.3,Y
D,2020-36-04,5466,PA22HDF0,A22,Z,D,P,H,DF0,NO1,PH00,6302,2020-03-25,2020-03-30,4,2020-03-24,2020-04-01,,0,24.1,0,0,0,0,54,U,3,0,F.W TK(P) PAINT'G(F),,,100,,,,,,PH102,6300,2020-04-21,1009720,2020-05-11,1009720,,,24.1,Y
D,2020-36-04,5466,PA22HDW0,A22,Z,D,P,H,DW0,NO1,PH00,6302,2020-03-16,2020-03-20,5,2020-03-05,2020-03-23,,0,128.1,0,0,0,0,47,U,1,0,F.W TK(P) PAINT'G(W&OH),,,100,,,,,,PH102,6300,2020-04-21,1009720,2020-05-11,1009720,,,128.1,Y
D,2020-36-04,5466,WE00EQ28,E00,Z,Q,W,E,Q28,NO1,WE00,2702,2020-04-13,2020-05-15,21,,,,0,40.4,0,0,0,0,67,U,2,0,FINAL WORK BEFORE S/T(전장),,,,,,,,,WE101,2700,2020-04-21,1009720,2020-05-07,1005840,,,40.4,Y
D,2020-36-04,5466,WE00GD03,E00,Z,D,W,G,D03,NO1,WG00,2704,2020-03-20,2020-04-03,11,2020-02-18,2020-03-20,,0,58.5,0,0,0,0,51,U,4,0,AIR SYSTEM INST. INSP.,,,100,,,,,,WG501,2700,2020-04-21,1009720,2020-05-11,1009720,,,58.5,Y
D,2020-36-04,5466,WDF0ED20,DF0,Z,D,W,E,D20,NO1,WE00,2702,2020-03-13,2020-04-03,16,2020-03-11,2020-03-11,,0,1,0,0,0,0,46,U,5,0,FWD M.DK ELEC. HOT WORK,,,100,,,,,,WE101,2700,2020-04-21,1009720,2020-05-11,1009720,,,1,Y
D,2020-36-04,5466,WDF0MD03,DF0,Z,D,W,M,D03,NO1,WN00,3704,2020-03-16,2020-04-01,13,2020-03-30,2020-04-02,,0,283.1,0,0,0,0,47,U,6,0,FWD M.DK WINDLASS INST(DOCK),,,100,,,,,,WM201,3700,2020-04-21,1009720,2020-05-11,1009720,,,279.8,Y
D,2020-36-04,5466,WL10ED03,L10,Z,D,W,E,D03,NO1,WE00,2702,2020-02-17,2020-03-13,20,2020-03-04,2020-03-05,,0,116.2,0,0,0,0,27,U,3,0,L10 EQUIP INST/CONN,,,100,,,,,,WE101,2700,2020-04-21,1009720,2020-05-11,1009720,,,116.1,Y
D,2020-36-04,5466,WL10EQ03,L10,Z,Q,W,E,Q03,NO1,WE00,2702,2020-04-13,2020-04-20,5,2020-04-06,2020-04-06,,0,82.8,0,0,0,0,67,U,1,0,L10 EQUIP INST/CONN(Q),,,100,,,,,,WE101,2700,2020-04-21,1009720,2020-05-11,1009720,,,82.8,Y
D,2020-36-04,5466,ZD30ZDR0,D30,Z,D,Z,Z,DR0,NO1,ZZ00,134S,2020-04-06,2020-04-07,2,2020-03-25,2020-03-25,,195.3,9.8,0,0,0,0,62,U,1,0,NO.3 UPPER DECK ZONE SCAFFOLDING REMOVAL,,,100,,,,,,ZZ201,4370,2020-04-21,1009720,2020-05-11,1009720,,,46.1,Y
D,2020-36-04,5466,ZD40ZDR0,D40,Z,D,Z,Z,DR0,NO1,ZZ00,134S,2020-04-06,2020-04-07,2,2020-03-25,2020-03-25,,62.7,3,0,0,0,0,62,U,1,0,NO.4 UPPER DECK ZONE SCAFFOLDING REMOVAL,,,100,,,,,,ZZ201,4370,2020-04-21,1009720,2020-05-11,1009720,,,14.2,Y
D,2020-36-04,5466,ZD50ZDR0,D50,Z,D,Z,Z,DR0,NO1,ZZ00,134S,2020-04-06,2020-04-07,2,2020-03-25,2020-03-25,,94,4.5,0,0,0,0,62,U,3,0,NO.5 UPPER DECK ZONE SCAFFOLDING REMOVAL,,,100,,,,,,ZZ201,4370,2020-04-21,1009720,2020-05-11,1009720,,,21.3,Y
D,2020-36-04,5466,WH21GD03,H21,Z,D,W,G,D03,NO1,WD00,2706,2020-03-03,2020-03-20,14,2020-03-10,2020-03-23,,0,199.5,0,0,0,0,38,U,1,0,NO.2 C.O TK(C) OUTFITT'G,,,100,,,,,,WG601,2700,2020-04-21,1009720,2020-05-11,1009720,,,199.5,Y
D,2020-36-04,5466,EH21TDA0,H21,Z,D,E,T,DA0,NO1,ET00,4102,2020-03-24,2020-03-24,1,2020-03-21,2020-03-23,,0,17.6,,0,0,0,53,U,2,0,NO.2 C.O TANK(C) AIR TEST,,,100,,,,,,SE401,4100,2020-04-21,1009720,2020-05-11,1009720,,,17.4,Y
D,2020-36-04,5466,WD00EQ08,D00,Z,Q,W,E,Q08,NO1,WE00,2702,2020-04-22,2020-04-24,3,2020-04-06,2020-04-06,,0,16.1,0,0,0,0,73,U,8,0,CABLE INST.INSP(Q),,,100,,,,,,WE101,2700,2020-04-21,1009720,2020-05-11,1009720,,,16.1,Y
D,2020-36-04,5466,KOOOKD06,OOO,Z,D,K,K,D06,NO1,KO00,1001,2020-02-10,2020-02-10,1,,,,0,0,0,0,0,0,35,U,2,0,D/H,,,,,,,,,,,2020-04-21,1009720,2020-05-07,1005840,,,,
D,2020-36-04,5466,KOOOKD16,OOO,Z,D,K,K,D16,NO1,KO00,1001,2020-05-08,2020-05-08,1,,,,0,0,0,0,0,0,123,U,2,0,중사,,,,,,,,,,,2020-04-21,1009720,2020-05-07,1005840,,,,
D,2020-36-04,5466,KOOOKD1B,OOO,Z,D,K,K,D1B,NO1,KO00,1001,2020-04-20,2020-04-22,3,,,,0,0,0,0,0,0,105,U,1,0,D/G LOAD TEST,,,,,,,,,,,2020-04-21,1009720,2020-05-07,1005840,,,,
D,2020-36-04,5466,PDF0HDW0,DF0,Z,D,P,H,DW0,NO1,PH00,6302,2020-05-20,2020-06-08,14,2020-04-20,,,0,266,0,0,0,0,90,U,2,0,FWD M.DK PAINTING,,,96,,,,,,PH102,6300,2020-04-21,1009720,2020-05-07,1005840,,,266,Y
D,2020-36-04,5466,PH21HDF0,H21,Z,D,P,H,DF0,NO1,PH00,6302,2020-04-22,2020-04-29,6,2020-04-15,2020-05-06,,0,443.9,0,0,0,0,73,U,2,0,NO.2 C.O TK(C) PAINT'G(F),,,100,,,,,,PH102,6300,2020-04-21,1009720,2020-05-07,1005840,,,443.9,Y
D,2020-36-04,5466,WD50ED20,D50,Z,D,W,E,D20,NO1,WE00,2702,2020-02-20,2020-03-10,14,2020-03-11,2020-03-11,,0,1,0,0,0,0,30,U,4,0,D50 MAIN DK ELEC. HOT WORK,,,100,,,,,,WE101,2700,2020-04-21,1009720,2020-05-11,1009720,,,1,Y
D,2020-36-04,5466,ZA23ZDR0,A23,Z,D,Z,Z,DR0,NO1,ZZ00,134S,2020-03-23,2020-03-24,2,2020-03-25,2020-03-25,,69,2.6,0,0,0,0,52,U,2,0,F.W TANK(S) SCAFFOLD'G REMOVAL,,,100,,,,,,ZZ201,4370,2020-04-21,1009720,2020-05-11,1009720,,,12.4,Y
D,2020-36-04,5466,ZA11ZDR0,A11,Z,D,Z,Z,DR0,NO1,ZZ00,134S,2020-04-09,2020-04-10,2,2020-04-02,2020-04-04,,486.7,18.6,0,0,0,0,65,U,3,0,A.P TANK SCAFFOLDING REMOVAL,,,100,,,,,,ZZ201,4370,2020-04-21,1009720,2020-05-11,1009720,,,87.3,Y
D,2020-36-04,5466,ZD10ZDR0,D10,Z,D,Z,Z,DR0,NO1,ZZ00,134S,2020-04-06,2020-04-07,2,2020-04-08,2020-04-08,,79.3,3.5,0,0,0,0,62,U,1,0,NO.1 UPPER DECK ZONE SCAFFOLDING REMOVAL,,,100,,,,,,ZZ201,4370,2020-04-21,1009720,2020-05-11,1009720,,,16.5,Y
D,2020-36-04,5466,WA20ID10,A20,Z,D,W,I,D10,NO1,WI00,2710,2020-04-01,2020-04-08,6,2020-04-07,2020-04-07,,0,285.3,0,0,0,0,59,U,3,0,S/G RM INSUL & GALV INST.,,,100,,,,,,WI101,2700,2020-04-21,1009720,2020-05-11,1009720,,,0.1,Y
D,2020-36-04,5466,WA20MD03,A20,Z,D,W,M,D03,NO1,WM00,3702,2020-03-23,2020-04-10,15,2020-03-23,2020-03-30,,0,184.6,0,0,0,0,52,U,8,0,S/G ASS'Y,,,100,,,,,,WM101,3700,2020-04-21,1009720,2020-05-11,1009720,,,184.6,Y
D,2020-36-04,5466,ZH31ZDR1,H31,Z,D,Z,Z,DR1,NO1,ZZ00,134S,2020-03-16,2020-03-17,2,,,,0,0,0,0,0,0,47,D,2,0,NO.3 C.O TK(C) SCAFFOLD'G REMOVAL(UPPER),,,,,,,,,ZZ201,4370,2020-04-21,1009720,2020-05-07,1005840,,,0,Y
D,2020-36-04,5466,PW23HDF0,W23,Z,D,P,H,DF0,NO1,PH00,6302,2020-04-24,2020-05-06,6,2020-04-16,2020-05-06,,0,214.3,0,0,0,0,75,U,3,0,NO.2 W.W.B TK(S) PAINT'G(F),,,100,,,,,,PH102,6300,2020-04-21,1009720,2020-05-07,1005840,,,214.3,Y
D,2020-36-04,5466,WDF0GD04,DF0,Z,D,W,G,D04,NO1,WD00,2706,2020-03-26,2020-04-01,5,2020-03-31,2020-03-31,,0,319.1,0,0,0,0,55,U,3,0,FWD M.DK CHAIN COMPR. INST & INSP.,,,100,,,,,,WG601,2700,2020-04-21,1009720,2020-05-11,1009720,,,319.1,Y
D,2020-36-04,5466,PD20HDW0,D20,Z,D,P,H,DW0,NO1,PH00,6302,2020-05-20,2020-06-08,14,2020-04-29,,,0,531,0,0,0,0,90,U,2,0,D20 MAIN DK PAINTING,,,96,,,,,,PH102,6300,2020-04-21,1009720,2020-05-07,1005840,,,531,Y
D,2020-36-04,5466,ZA10ZDR0,A10,Z,D,Z,Z,DR0,NO1,ZZ00,134S,2020-03-04,2020-03-05,2,,,,0,0,0,0,0,0,39,U,1,0,A.P ZONE SCAFFOLDING REMOVAL,,,,,,,,,ZZ201,4370,2020-04-21,1009720,2020-05-07,1005840,,,0,Y
D,2020-36-04,5466,ZW23ZDR0,W23,Z,D,Z,Z,DR0,NO1,ZZ00,134S,2020-04-07,2020-04-08,2,2020-04-03,2020-04-06,,549.7,24.4,0,0,0,0,63,U,2,0,NO.2 W.W.B TK(S) SCAFFOLD'G REMOVAL,,,100,,,,,,ZZ201,4370,2020-04-21,1009720,2020-05-11,1009720,,,114.5,Y
D,2020-36-04,5466,WDF0GD05,DF0,Z,D,W,G,D05,NO1,WD00,2706,2020-03-12,2020-04-02,16,2020-03-14,2020-03-17,,0,25,0,0,0,0,45,U,4,0,FWD M.DK GENERAL OUTFITT'G,,,100,,,,,,WG601,2700,2020-04-21,1009720,2020-05-11,1009720,,,25,Y
D,2020-36-04,5466,WF11GD03,F11,Z,D,W,G,D03,NO1,WD00,2706,2020-03-16,2020-03-30,11,2020-03-21,2020-03-26,,0,88.2,0,0,0,0,47,U,1,0,F.P TANK GENERAL OUTFITTING,,,100,,,,,,WG601,2700,2020-04-21,1009720,2020-05-11,1009720,,,88.2,Y
D,2020-36-04,5466,PF11HDF0,F11,Z,D,P,H,DF0,NO1,PH00,6302,2020-05-20,2020-06-08,14,2020-04-26,2020-05-09,,0,173,0,0,0,0,90,U,2,0,F.P TK PAINT'G(F),,,100,,,,,,PH102,6300,2020-04-21,1009720,2020-05-07,1005840,,,173,Y
D,2020-36-04,5466,WE00GD07,E00,Z,D,W,G,D07,NO1,WG00,2704,2020-03-19,2020-04-07,14,2020-03-26,2020-04-06,,0,1193.2,0,0,0,0,50,U,12,0,FINAL WORK BEFORE L/C(기장),,,100,,,,,,WG501,2700,2020-04-21,1009720,2020-05-11,1009720,,,1193.2,Y
D,2020-36-04,5466,PLS0HDW0,LS0,Z,D,P,H,DW0,NO1,PL00,2710,2020-03-12,2020-03-17,4,2020-01-30,2020-02-27,,0,167.8,0,0,0,0,45,U,1,0,LS0 SUNKEN DK PAINT'G(W&OH),,,100,,,,,,PF302,2700,2020-04-21,1009720,2020-05-11,1009720,,,167.8,Y
D,2020-36-04,5466,ZE90ZDR0,E90,Z,D,Z,Z,DR0,NO1,ZZ00,134S,2020-04-08,2020-04-09,2,2020-04-01,2020-04-04,,665,29.2,0,0,0,0,64,U,3,0,E90 SCAFFOLD'G REMOVAL,,,100,,,,,,ZZ201,4370,2020-04-21,1009720,2020-05-11,1009720,,,137.2,Y
D,2020-36-04,5466,ZH11ZDR1,H11,Z,D,Z,Z,DR1,NO1,ZZ00,134S,2020-03-31,2020-04-01,2,,,,0,0,0,0,0,0,58,D,2,0,NO.1 C.O TK(C) SCAFFOLD'G REMOVAL(UPPER),,,,,,,,,ZZ201,4370,2020-04-21,1009720,2020-05-07,1005840,,,0,Y
D,2020-36-04,5466,ZH12ZDR1,H12,Z,D,Z,Z,DR1,NO1,ZZ00,134S,2020-03-26,2020-03-27,2,,,,0,0,0,0,0,0,55,D,2,0,NO.1 C.O TK(P) SCAFFOLD'G REMOVAL(UPPER),,,,,,,,,ZZ201,4370,2020-04-21,1009720,2020-05-07,1005840,,,0,Y
D,2020-36-04,5466,ZH13ZDR1,H13,Z,D,Z,Z,DR1,NO1,ZZ00,134S,2020-03-26,2020-03-27,2,,,,0,0,0,0,0,0,55,D,2,0,NO.1 C.O TK(S) SCAFFOLD'G REMOVAL(UPPER),,,,,,,,,ZZ201,4370,2020-04-21,1009720,2020-05-07,1005840,,,0,Y
D,2020-36-04,5466,ZH21ZQR1,H21,Z,Q,Z,Z,QR1,NO1,ZZ00,134S,2020-03-25,2020-03-26,2,,,,0,0,0,0,0,0,54,D,2,0,NO.2 C.O TK(C) SCAFFOLD'G REMOVAL(UPPER),,,,,,,,,ZZ201,4370,2020-04-21,1009720,2020-05-07,1005840,,,0,Y
D,2020-36-04,5466,PE71HDF0,E71,Z,D,P,H,DF0,NO1,PH00,6302,2020-04-20,2020-04-24,5,2020-04-03,2020-05-06,,0,104,0,0,0,0,71,U,2,0,E/R VOID(P) PAINTING(F),,,100,,,,,,PH102,6300,2020-04-21,1009720,2020-05-07,1005840,,,104,Y
